"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202307061400","동대문구","0.0097","0.0956","0.45","0.0036","52","27"
"202307061400","강서구","0.0068","0.0976","0.49","0.0023","49","26"
"202307061400","광진구","","","","","49","27"
"202307061400","도봉구","0.0065","0.1007","0.4","0.003","52","28"
"202307061400","송파구","0.0095","0.0979","0.44","0.0027","52","28"
"202307061400","서초구","0.0154","0.0793","0.4","0.0031","71","24"
"202307061400","마포구","0.0099","0.1018","0.42","0.0034","48","25"
"202307061400","금천구","0.0096","0.0808","0.41","0.0027","47","25"
"202307061400","노원구","0.0106","0.0989","0.45","0.0028","51","27"
"202307061400","구로구","0.006","0.0795","0.35","0.0027","46","22"
"202307061400","은평구","0.0129","0.0765","0.57","0.004","57","27"
"202307061400","서대문구","0.0105","0.0969","0.41","0.0032","49","25"
"202307061400","동작구","","","","","",""
"202307061400","용산구","0.0159","0.099","0.46","0.0032","52","30"
"202307061400","중구","0.0214","0.0774","0.45","0.0026","41","27"
"202307061400","성북구","0.0109","0.0872","0.4","0.0032","52","27"
"202307061300","구로구","0.0062","0.0764","0.35","0.0028","49","22"
"202307061300","성동구","0.0116","0.0906","0.43","0.0031","49","22"
"202307061300","강동구","0.0083","0.0815","0.43","0.003","47","26"
"202307061300","중구","0.0198","0.0779","0.46","0.0029","40","34"
"202307061300","중랑구","0.015","0.0858","0.44","0.0032","53","30"
"202307061300","강북구","0.0092","0.1011","0.46","0.0028","51","27"
"202307061300","용산구","0.0098","0.102","0.46","0.0032","50","37"
"202307061300","서초구","0.0116","0.0791","0.41","0.0033","60","21"
"202307061300","동작구","","","","","",""
"202307061300","서대문구","0.0099","0.0949","0.41","0.0031","50","27"
"202307061300","관악구","0.009","0.0896","0.45","0.0045","51","27"
"202307061300","송파구","0.0121","0.0959","0.48","0.003","54","38"
"202307061300","강남구","0.011","0.0876","0.45","0.0031","50","28"
"202307061300","동대문구","0.0084","0.0939","0.47","0.0035","51","26"
"202307061300","성북구","0.0116","0.0859","0.43","0.0031","48","27"
"202307061300","노원구","0.0111","0.0981","0.46","0.0026","48","35"
"202307061300","마포구","0.009","0.0998","0.42","0.0031","47","23"
"202307061300","종로구","0.0116","0.0933","0.49","0.0036","46","22"
"202307061300","영등포구","0.0101","0.0885","0.44","0.0027","43","18"
"202307061300","금천구","0.0093","0.0786","0.49","0.0032","54","28"
"202307061300","도봉구","0.007","0.097","0.42","0.0028","49","27"
"202307061300","강서구","0.0073","0.0932","0.48","0.0028","47","26"
"202307061300","양천구","0.0086","0.091","0.48","0.0031","46","25"
"202307061300","광진구","","","","","52","29"
"202307061300","은평구","0.0128","0.0739","0.58","0.0037","55","27"
"202307061200","강남구","0.0132","0.0855","0.48","0.0034","46","26"
"202307061200","영등포구","0.0121","0.0827","0.46","0.0027","45","22"
"202307061200","서대문구","0.0111","0.0899","0.45","0.0032","53","28"
"202307061200","광진구","","","","","48","25"
"202307061200","강동구","0.0096","0.0765","0.43","0.0028","42","22"
"202307061200","성북구","0.0137","0.0805","0.49","0.0033","52","29"
"202307061200","마포구","0.01","0.0934","0.42","0.0035","44","24"
"202307061200","중구","0.0228","0.0719","0.53","0.0031","41","29"
"202307061200","서초구","0.0109","0.0788","0.45","0.0033","67","20"
"202307061200","구로구","0.0069","0.0719","0.36","0.0028","48","25"
"202307061200","금천구","0.0096","0.0762","0.51","0.0031","44","22"
"202307061200","은평구","0.0137","0.0694","0.63","0.0034","55","35"
"202307061200","송파구","0.0123","0.0938","0.49","0.0026","49","26"
"202307061200","중랑구","0.0201","0.0792","0.48","0.003","47","29"
"202307061200","성동구","0.0141","0.0856","0.46","0.0035","46","27"
"202307061200","도봉구","0.0079","0.091","0.47","0.003","58","30"
"202307061200","노원구","0.0123","0.0918","0.51","0.0029","49","26"
"202307061200","관악구","0.0099","0.0846","0.5","0.0052","49","25"
"202307061200","강북구","0.0094","0.0963","0.48","0.003","50","28"
"202307061200","동대문구","0.0085","0.091","0.5","0.0035","51","26"
"202307061200","종로구","0.0119","0.0909","0.53","0.0044","50","28"
"202307061200","용산구","0.0128","0.0955","0.51","0.0038","48","28"
"202307061200","강서구","0.0075","0.0874","0.47","0.0027","45","25"
"202307061200","동작구","0.0116","0.0811","0.47","0.0027","",""
"202307061200","양천구","0.0088","0.0859","0.48","0.0029","43","23"
"202307061100","마포구","0.0111","0.086","0.48","0.0038","51","25"
"202307061100","강동구","0.0108","0.0662","0.46","0.0031","41","24"
"202307061100","동작구","0.0091","0.0773","0.47","0.0031","42","24"
"202307061100","용산구","0.0118","0.0887","0.52","0.0037","50","23"
"202307061100","구로구","0.009","0.066","0.42","0.0032","47","22"
"202307061100","서초구","0.0123","0.0712","0.47","0.0033","57","24"
"202307061100","은평구","0.0156","0.0608","0.68","0.0036","49","39"
"202307061100","중랑구","0.0207","0.0691","0.51","0.0031","49","29"
"202307061100","강북구","0.0125","0.0824","0.54","0.0028","49","26"
"202307061100","도봉구","0.0102","0.0774","0.52","0.0029","47","29"
"202307061100","강서구","0.009","0.0814","0.51","0.003","44","27"
"202307061100","서대문구","0.0119","0.0813","0.53","0.0034","49","33"
"202307061100","영등포구","0.0141","0.075","0.52","0.0036","45","21"
"202307061100","양천구","0.0097","0.0798","0.53","0.0031","42","25"
"202307061100","광진구","0.013","0.0731","0.43","0.0033","48","24"
"202307061100","강남구","0.0157","0.0696","0.5","0.0032","46","27"
"202307061100","종로구","0.0141","0.0787","0.58","0.0039","48","26"
"202307061100","관악구","0.0114","0.0783","0.56","0.0038","46","23"
"202307061100","중구","0.0247","0.0618","0.58","0.0032","39","26"
"202307061100","성동구","0.0155","0.0752","0.51","0.003","48","27"
"202307061100","노원구","0.0131","0.0783","0.52","0.003","52","24"
"202307061100","송파구","0.0123","0.0809","0.5","0.0027","48","22"
"202307061100","금천구","0.0112","0.0691","0.57","0.0033","49","29"
"202307061100","성북구","0.0151","0.0702","0.55","0.0034","51","33"
"202307061100","동대문구","0.0108","0.0789","0.54","0.0037","50","25"
"202307061000","양천구","0.0115","0.0679","0.56","0.0031","39","21"
"202307061000","서대문구","0.0141","0.0675","0.56","0.0032","48","26"
"202307061000","중구","0.0253","0.0531","0.65","0.0032","38","23"
"202307061000","금천구","0.0132","0.0607","0.55","0.0032","44","19"
"202307061000","노원구","0.0167","0.0606","0.53","0.003","41","23"
"202307061000","성북구","0.0163","0.0589","0.54","0.0031","46","29"
"202307061000","동대문구","0.0135","0.0648","0.53","0.0033","44","22"
"202307061000","광진구","0.0138","0.0644","0.43","0.0033","41","21"
"202307061000","은평구","0.0179","0.0504","0.7","0.0033","50","34"
"202307061000","강동구","0.0149","0.0533","0.48","0.0024","38","19"
"202307061000","용산구","0.0149","0.0734","0.54","0.0036","47","26"
"202307061000","송파구","0.016","0.0661","0.5","0.0026","45","25"
"202307061000","종로구","0.0151","0.0664","0.57","0.0031","40","20"
"202307061000","도봉구","0.0113","0.0661","0.51","0.0028","46","32"
"202307061000","영등포구","0.0146","0.0657","0.55","0.0033","38","20"
"202307061000","구로구","0.0103","0.0569","0.44","0.0032","42","23"
"202307061000","강북구","0.0134","0.07","0.53","0.0029","46","25"
"202307061000","강남구","0.015","0.0627","0.51","0.0034","39","22"
"202307061000","마포구","0.0141","0.0726","0.5","0.0031","42","23"
"202307061000","동작구","0.0108","0.0683","0.47","0.0031","39","21"
"202307061000","관악구","0.0128","0.0674","0.56","0.0035","43","21"
"202307061000","중랑구","0.0245","0.055","0.52","0.003","38","23"
"202307061000","성동구","0.0176","0.0628","0.52","0.0031","43","24"
"202307061000","서초구","0.0188","0.0555","0.49","0.0033","72","24"
"202307061000","강서구","0.0105","0.0717","0.52","0.0027","41","20"
"202307060900","서초구","0.0209","0.0487","0.49","0.0032","56","21"
"202307060900","양천구","0.0128","0.0571","0.57","0.003","37","22"
"202307060900","서대문구","0.0124","0.0627","0.52","0.0031","42","26"
"202307060900","종로구","0.0155","0.0601","0.54","0.0034","37","19"
"202307060900","동작구","0.0148","0.0575","0.49","0.003","37","21"
"202307060900","영등포구","0.0177","0.0546","0.55","0.003","35","17"
"202307060900","강북구","0.017","0.0587","0.55","0.0027","40","24"
"202307060900","관악구","0.0133","0.0601","0.54","0.0033","40","22"
"202307060900","중랑구","0.0242","0.0479","0.51","0.003","33","22"
"202307060900","강남구","0.0137","0.059","0.51","0.0034","36","22"
"202307060900","송파구","0.0219","0.0513","0.54","0.0026","44","28"
"202307060900","은평구","0.0147","0.0478","0.7","0.0032","48","27"
"202307060900","노원구","0.0177","0.0494","0.53","0.0025","36","19"
"202307060900","금천구","0.016","0.0485","0.58","0.0032","40","24"
"202307060900","동대문구","0.0154","0.057","0.55","0.0038","41","23"
"202307060900","성동구","0.0155","0.0596","0.52","0.0029","38","23"
"202307060900","구로구","0.0117","0.0488","0.42","0.003","36","21"
"202307060900","마포구","0.0146","0.0648","0.49","0.0034","41","22"
"202307060900","강동구","0.0157","0.0455","0.49","0.0025","32","17"
"202307060900","중구","0.0251","0.048","0.61","0.0028","36","20"
"202307060900","성북구","0.0197","0.0488","0.53","0.0032","41","27"
"202307060900","도봉구","0.0168","0.0458","0.53","0.0027","35","23"
"202307060900","용산구","0.0178","0.0614","0.55","0.0037","57","32"
"202307060900","광진구","0.0197","0.0472","0.45","0.0032","33","19"
"202307060900","강서구","0.0144","0.0582","0.57","0.0031","37","20"
"202307060800","도봉구","0.0152","0.0405","0.51","0.0025","32","18"
"202307060800","성동구","0.0215","0.0433","0.49","0.0026","33","19"
"202307060800","강서구","0.015","0.0526","0.58","0.0029","37","18"
"202307060800","용산구","0.0175","0.0583","0.53","0.0033","43","27"
"202307060800","마포구","0.0161","0.0605","0.5","0.0034","34","19"
"202307060800","노원구","0.0168","0.0452","0.51","0.0027","31","18"
"202307060800","관악구","0.0111","0.0622","0.51","0.0031","37","18"
"202307060800","광진구","0.0215","0.0414","0.42","0.0031","33","17"
"202307060800","동대문구","0.0228","0.0427","0.56","0.0035","35","18"
"202307060800","영등포구","0.017","0.0547","0.54","0.0033","33","15"
"202307060800","성북구","0.0259","0.0355","0.54","0.003","33","25"
"202307060800","양천구","0.0127","0.0536","0.57","0.0029","32","18"
"202307060800","은평구","0.0131","0.0448","0.68","0.003","40","28"
"202307060800","서대문구","0.0128","0.0578","0.53","0.0031","39","26"
"202307060800","구로구","0.0121","0.0463","0.43","0.003","35","18"
"202307060800","금천구","0.0127","0.0502","0.53","0.0033","36","22"
"202307060800","종로구","0.0234","0.0461","0.57","0.0031","30","16"
"202307060800","송파구","0.0234","0.0437","0.5","0.0021","36","22"
"202307060800","중랑구","0.0186","0.0476","0.46","0.0027","29","19"
"202307060800","강남구","0.0177","0.0481","0.5","0.0032","33","20"
"202307060800","서초구","0.0174","0.049","0.47","0.003","46","17"
"202307060800","동작구","0.0155","0.0529","0.48","0.0028","30","17"
"202307060800","중구","0.0245","0.0446","0.53","0.0029","30","19"
"202307060800","강북구","0.0143","0.0419","0.58","0.0024","32","19"
"202307060800","강동구","0.0118","0.0469","0.46","0.0025","29","16"
"202307060700","양천구","0.0132","0.0513","0.56","0.003","34","22"
"202307060700","도봉구","0.0125","0.042","0.52","0.0026","26","19"
"202307060700","마포구","0.0151","0.0596","0.5","0.0036","32","21"
"202307060700","서초구","0.0152","0.0507","0.44","0.0029","35","18"
"202307060700","은평구","0.013","0.0392","0.71","0.0029","37","25"
"202307060700","영등포구","0.0187","0.0509","0.51","0.003","35","15"
"202307060700","강서구","0.0149","0.0515","0.58","0.0029","36","21"
"202307060700","중랑구","0.0156","0.05","0.44","0.0026","32","22"
"202307060700","중구","0.0368","0.0221","0.6","0.0026","26","21"
"202307060700","노원구","0.0132","0.0485","0.5","0.0022","33","17"
"202307060700","관악구","0.0099","0.0635","0.52","0.0032","36","19"
"202307060700","종로구","0.0228","0.0402","0.6","0.0027","28","17"
"202307060700","금천구","0.0096","0.0533","0.47","0.0031","36","20"
"202307060700","성동구","0.0177","0.0455","0.48","0.0022","32","16"
"202307060700","성북구","0.0205","0.0361","0.52","0.0029","31","23"
"202307060700","동대문구","0.0219","0.0393","0.55","0.0033","32","18"
"202307060700","동작구","0.0134","0.0542","0.45","0.0027","31","19"
"202307060700","용산구","0.0169","0.0579","0.52","0.003","38","27"
"202307060700","강남구","0.0159","0.0474","0.47","0.0027","33","19"
"202307060700","강동구","0.0159","0.0375","0.46","0.0021","29","16"
"202307060700","송파구","0.0187","0.046","0.49","0.0022","35","16"
"202307060700","광진구","0.0196","0.0408","0.4","0.0029","30","17"
"202307060700","강북구","0.0067","0.0367","0.56","0.0021","36","21"
"202307060700","서대문구","0.0145","0.0492","0.54","0.0029","32","21"
"202307060700","구로구","0.013","0.0429","0.41","0.0026","34","16"
"202307060600","구로구","0.0098","0.046","0.4","0.0025","28","18"
"202307060600","종로구","0.0142","0.0445","0.59","0.0026","28","18"
"202307060600","강동구","0.0089","0.0493","0.42","0.0022","29","16"
"202307060600","노원구","0.0101","0.0509","0.51","0.0023","30","19"
"202307060600","영등포구","0.0137","0.0562","0.54","0.0029","30","15"
"202307060600","중랑구","0.0101","0.0558","0.44","0.0025","31","21"
"202307060600","양천구","0.0116","0.0505","0.56","0.0029","33","20"
"202307060600","관악구","0.0128","0.0579","0.54","0.0029","35","18"
